date,number,name
8/22/2018 0:00,31,East west Parking Kiosk
8/22/2018 1:00,25,East west Parking Kiosk
8/22/2018 2:00,12,East west Parking Kiosk
8/22/2018 3:00,10,East west Parking Kiosk
8/22/2018 4:00,14,East west Parking Kiosk
8/22/2018 5:00,41,East west Parking Kiosk
8/22/2018 6:00,59,East west Parking Kiosk
8/22/2018 7:00,230,East west Parking Kiosk
8/22/2018 8:00,371,East west Parking Kiosk
8/22/2018 9:00,411,East west Parking Kiosk
8/22/2018 10:00,351,East west Parking Kiosk
8/22/2018 11:00,449,East west Parking Kiosk
8/22/2018 12:00,386,East west Parking Kiosk
8/22/2018 13:00,467,East west Parking Kiosk
