date,number,name
8/22/2018 0:00,29,Queen Liliuokalani
8/22/2018 1:00,29,Queen Liliuokalani
8/22/2018 2:00,29,Queen Liliuokalani
8/22/2018 3:00,24,Queen Liliuokalani
8/22/2018 4:00,27,Queen Liliuokalani
8/22/2018 5:00,57,Queen Liliuokalani
8/22/2018 6:00,139,Queen Liliuokalani
8/22/2018 7:00,283,Queen Liliuokalani
8/22/2018 8:00,529,Queen Liliuokalani
8/22/2018 9:00,661,Queen Liliuokalani
8/22/2018 10:00,686,Queen Liliuokalani
8/22/2018 11:00,686,Queen Liliuokalani
8/22/2018 12:00,704,Queen Liliuokalani
8/22/2018 13:00,724,Queen Liliuokalani
