date,number,name
8/22/2018 0:00,6,Kuykendall Hall E
8/22/2018 1:00,7,Kuykendall Hall E
8/22/2018 2:00,6,Kuykendall Hall E
8/22/2018 3:00,6,Kuykendall Hall E
8/22/2018 4:00,6,Kuykendall Hall E
8/22/2018 5:00,12,Kuykendall Hall E
8/22/2018 6:00,23,Kuykendall Hall E
8/22/2018 7:00,83,Kuykendall Hall E
8/22/2018 8:00,294,Kuykendall Hall E
8/22/2018 9:00,447,Kuykendall Hall E
8/22/2018 10:00,504,Kuykendall Hall E
8/22/2018 11:00,565,Kuykendall Hall E
8/22/2018 12:00,616,Kuykendall Hall E
8/22/2018 13:00,579,Kuykendall Hall E
